SR750/760 - V401,ADDRESS,SETPOINT,Relay Setting Category,Info Name
Setpoint Information,1990,S6,COIL MONITOR 1,Coil Monitor 1 Function
Setpoint Information,1991,S6,COIL MONITOR 1,Coil Monitor 1 Relays
Setpoint Information,1992,S6,COIL MONITOR 1,Breaker State Bypass
Setpoint Information,1993,S6,COIL MONITOR 1,Coil Monitor 1 Delay
Setpoint Information,1994,S6,COIL MONITOR 1,Coil Monitor 1 Type
Setpoint Information,1998,S6,COIL MONITOR 2,Coil Monitor 2 Function
Setpoint Information,1999,S6,COIL MONITOR 2,Coil Monitor 2 Relays
Setpoint Information,199A,S6,COIL MONITOR 2,Breaker State Bypass
Setpoint Information,199B,S6,COIL MONITOR 2,Coil Monitor 2 Delay
Setpoint Information,199C,S6,COIL MONITOR 2,Coil Monitor 2 Type
Setpoint Information,19A0,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A1,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A2,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A3,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A4,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A5,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A6,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A7,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A8,S6,COIL MONITOR NAMES,Coil Monitor 1 Name ( 9 registers )
Setpoint Information,19A9,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AA,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AB,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AC,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AD,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AE,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19AF,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19B0,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19B1,S6,COIL MONITOR NAMES,Coil Monitor 2 Name ( 9 registers )
Setpoint Information,19B2,S6,ANALOG INPUT THRESHOLD NAMES,Analog Input Threshold 1 Name ( 9 registers )
Setpoint Information,19BB,S6,ANALOG INPUT THRESHOLD NAMES,Analog Input Threshold 2 Name ( 9 registers )
Setpoint Information,1B00,S7,SETPOINT GROUP,Active Setpoint Group
Setpoint Information,1B01,S7,SETPOINT GROUP,Edit Setpoint Group
Setpoint Information,1B02,S7,SETPOINT GROUP,Breaker Open Inhibit
Setpoint Information,1B03,S7,SETPOINT GROUP,Overcurrent Pickup Inhibit
Setpoint Information,1B04,S7,SETPOINT GROUP,Overvoltage Pickup Inhibit
Setpoint Information,1B05,S7,SETPOINT GROUP,Undervoltage Pickup Inhibit
Setpoint Information,1B06,S7,SETPOINT GROUP,Underfrequency Pickup Inhibit
Setpoint Information,1B10,S7,SYNCHROCHECK,Synchrocheck Function
Setpoint Information,1B11,S7,SYNCHROCHECK,Dead Source Permissive
Setpoint Information,1B12,S7,SYNCHROCHECK,Dead Bus Maximum Voltage
Setpoint Information,1B13,S7,SYNCHROCHECK,Dead Line Maximum Voltage
Setpoint Information,1B14,S7,SYNCHROCHECK,Live Bus Minimum Voltage
Setpoint Information,1B15,S7,SYNCHROCHECK,Live Line Minimum Voltage
Setpoint Information,1B16,S7,SYNCHROCHECK,Maximum Voltage Difference
Setpoint Information,1B17,S7,SYNCHROCHECK,Maximum Angle Difference
Setpoint Information,1B18,S7,SYNCHROCHECK,Maximum Frequency Difference
Setpoint Information,1B19,S7,SYNCHROCHECK,Synchrocheck Relays
Setpoint Information,1B20,S7,MANUAL CLOSE FEATURE BLOCKING,Manual Close Feature Blocking Function
Setpoint Information,1B21,S7,MANUAL CLOSE FEATURE BLOCKING,Manual Close Relays
Setpoint Information,1B22,S7,MANUAL CLOSE FEATURE BLOCKING,Manual Close Block Time
Setpoint Information,1B23,S7,MANUAL CLOSE FEATURE BLOCKING,Select Setpoint Group
Setpoint Information,1B24,S7,MANUAL CLOSE FEATURE BLOCKING,Overcurrent Blocking Flags
Setpoint Information,1B25,S7,MANUAL CLOSE FEATURE BLOCKING,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1B26,S7,MANUAL CLOSE FEATURE BLOCKING,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1B27,S7,MANUAL CLOSE FEATURE BLOCKING,Ground Time Overcurrent Raised Pickup
Setpoint Information,1B28,S7,MANUAL CLOSE FEATURE BLOCKING,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1B29,S7,MANUAL CLOSE FEATURE BLOCKING,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1B40,S7,COLD LOAD FEATURE BLOCKING,Cold Load Pickup Feature Blocking Function
Setpoint Information,1B41,S7,COLD LOAD FEATURE BLOCKING,Cold Load Pickup Relays
Setpoint Information,1B42,S7,COLD LOAD FEATURE BLOCKING,Outage Time Before Cold Load
Setpoint Information,1B43,S7,COLD LOAD FEATURE BLOCKING,Cold Load Pickup Block Time
Setpoint Information,1B44,S7,COLD LOAD FEATURE BLOCKING,Select Setpoint Group
Setpoint Information,1B45,S7,COLD LOAD FEATURE BLOCKING,Overcurrent Blocking Flags
Setpoint Information,1B46,S7,COLD LOAD FEATURE BLOCKING,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1B47,S7,COLD LOAD FEATURE BLOCKING,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1B48,S7,COLD LOAD FEATURE BLOCKING,Ground Time Overcurrent Raised Pickup
Setpoint Information,1B49,S7,COLD LOAD FEATURE BLOCKING,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1B4A,S7,COLD LOAD FEATURE BLOCKING,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1B60,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Function
Setpoint Information,1B61,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Relays
Setpoint Information,1B62,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Phases Required for Operation
Setpoint Information,1B63,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Minimum Voltage
Setpoint Information,1B64,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Delay
Setpoint Information,1B65,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Incomplete Sequence Time
Setpoint Information,1B66,S7,UNDERVOLTAGE RESTORATION,Undervoltage Restoration Source
Setpoint Information,1B70,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Function
Setpoint Information,1B71,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Relays
Setpoint Information,1B72,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Minimum Voltage
Setpoint Information,1B73,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Minimum Frequency
Setpoint Information,1B74,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Delay
Setpoint Information,1B75,S7,UNDERFREQUENCY RESTORATION,Underfrequency Restoration Incomplete Sequence Time
Setpoint Information,1B80,S7,TRANSFER,Transfer Function
Setpoint Information,1B81,S7,TRANSFER,Transfer Delay This Source
Setpoint Information,1B82,S7,TRANSFER,Transfer Delay Other Source
Setpoint Information,1B83,S7,TRANSFER,Block Trip On Double Loss
Setpoint Information,1BA0,S7,AUTORECLOSE SETUP - SR760 ONLY,Autoreclose Function
Setpoint Information,1BA1,S7,AUTORECLOSE SETUP - SR760 ONLY,Number of Reclosure Shots
Setpoint Information,1BA2,S7,AUTORECLOSE SETUP - SR760 ONLY,Autoreclose Reset Time
Setpoint Information,1BA3,S7,AUTORECLOSE SETUP - SR760 ONLY,Autoreclose Block Time Upon Manual Close
Setpoint Information,1BA4,S7,AUTORECLOSE SETUP - SR760 ONLY,Incompleted Sequence Time
Setpoint Information,1BA5,S7,AUTORECLOSE SETUP - SR760 ONLY,Reclosure Enabled Relays
Setpoint Information,1BA6,S7,AUTORECLOSE SETUP - SR760 ONLY,Reclose In Progress Relays
Setpoint Information,1BA7,S7,AUTORECLOSE SETUP - SR760 ONLY,Reclosure Lockout Relays
Setpoint Information,1BA8,S7,AUTORECLOSE SETUP - SR760 ONLY,Autoreclose External Close Logic
Setpoint Information,1BAA,S7,AUTORECLOSE RATE SUPERVISION- SR760 ONLY,Rate Supervision Function
Setpoint Information,1BAB,S7,AUTORECLOSE RATE SUPERVISION- SR760 ONLY,Max Autoreclose Rate
Setpoint Information,1BAC,S7,AUTORECLOSE RATE SUPERVISION- SR760 ONLY,Rate Supervision Relays
Setpoint Information,1BB0,S7,CURRENT SUPERVISION - SR760 ONLY,Current Supervision Function
Setpoint Information,1BB1,S7,CURRENT SUPERVISION - SR760 ONLY,3 Shots For Current Above
Setpoint Information,1BB2,S7,CURRENT SUPERVISION - SR760 ONLY,2 Shots For Current Above
Setpoint Information,1BB3,S7,CURRENT SUPERVISION - SR760 ONLY,1 Shot For Current Above
Setpoint Information,1BB4,S7,CURRENT SUPERVISION - SR760 ONLY,Current Supervision To Lockout
Setpoint Information,1BB5,S7,CURRENT SUPERVISION - SR760 ONLY,Lockout For Current Above
Setpoint Information,1BB8,S7,ZONE COORDINATION - SR760 ONLY,Zone Coordination Function
Setpoint Information,1BB9,S7,ZONE COORDINATION - SR760 ONLY,Phase Current Increase
Setpoint Information,1BBA,S7,ZONE COORDINATION - SR760 ONLY,Neutral Current Increase
Setpoint Information,1BBB,S7,ZONE COORDINATION - SR760 ONLY,Maximum fault Clearing Time
Setpoint Information,1BC0,S7,RECLOSURE SHOT 1 - SR760 ONLY,Deadtime Before Reclosure 1
Setpoint Information,1BC1,S7,RECLOSURE SHOT 1 - SR760 ONLY,Select Setpoint Group
Setpoint Information,1BC2,S7,RECLOSURE SHOT 1 - SR760 ONLY,Overcurrent Blocking Flags
Setpoint Information,1BC3,S7,RECLOSURE SHOT 1 - SR760 ONLY,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1BC4,S7,RECLOSURE SHOT 1 - SR760 ONLY,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1BC5,S7,RECLOSURE SHOT 1 - SR760 ONLY,Ground Time Overcurrent Raised Pickup
Setpoint Information,1BC6,S7,RECLOSURE SHOT 1 - SR760 ONLY,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1BC7,S7,RECLOSURE SHOT 1 - SR760 ONLY,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1BD0,S7,RECLOSURE SHOT 2 - SR760 ONLY,Deadtime Before Reclosure 2
Setpoint Information,1BD1,S7,RECLOSURE SHOT 2 - SR760 ONLY,Select Setpoint Group
Setpoint Information,1BD2,S7,RECLOSURE SHOT 2 - SR760 ONLY,Overcurrent Blocking Flags
Setpoint Information,1BD3,S7,RECLOSURE SHOT 2 - SR760 ONLY,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1BD4,S7,RECLOSURE SHOT 2 - SR760 ONLY,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1BD5,S7,RECLOSURE SHOT 2 - SR760 ONLY,Ground Time Overcurrent Raised Pickup
Setpoint Information,1BD6,S7,RECLOSURE SHOT 2 - SR760 ONLY,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1BD7,S7,RECLOSURE SHOT 2 - SR760 ONLY,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1BE0,S7,RECLOSURE SHOT 3 - SR760 ONLY,Deadtime Before Reclosure 3
Setpoint Information,1BE1,S7,RECLOSURE SHOT 3 - SR760 ONLY,Select Setpoint Group
Setpoint Information,1BE2,S7,RECLOSURE SHOT 3 - SR760 ONLY,Overcurrent Blocking Flags
Setpoint Information,1BE3,S7,RECLOSURE SHOT 3 - SR760 ONLY,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1BE4,S7,RECLOSURE SHOT 3 - SR760 ONLY,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1BE5,S7,RECLOSURE SHOT 3 - SR760 ONLY,Ground Time Overcurrent Raised Pickup
Setpoint Information,1BE6,S7,RECLOSURE SHOT 3 - SR760 ONLY,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1BE7,S7,RECLOSURE SHOT 3 - SR760 ONLY,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1BF0,S7,RECLOSURE SHOT 4 - SR760 ONLY,Deadtime Before Reclosure 4
Setpoint Information,1BF1,S7,RECLOSURE SHOT 4 - SR760 ONLY,Select Setpoint Group
Setpoint Information,1BF2,S7,RECLOSURE SHOT 4 - SR760 ONLY,Overcurrent Blocking Flags
Setpoint Information,1BF3,S7,RECLOSURE SHOT 4 - SR760 ONLY,Phase Time Overcurrent 1 Raised Pickup
Setpoint Information,1BF4,S7,RECLOSURE SHOT 4 - SR760 ONLY,Neutral Time Overcurrent 1 Raised Pickup
Setpoint Information,1BF5,S7,RECLOSURE SHOT 4 - SR760 ONLY,Ground Time Overcurrent Raised Pickup
Setpoint Information,1BF6,S7,RECLOSURE SHOT 4 - SR760 ONLY,Negative Sequence Time Overcurrent Raised Pickup
Setpoint Information,1BF7,S7,RECLOSURE SHOT 4 - SR760 ONLY,Sensitive Ground Time Overcurrent Raised Pickup
Setpoint Information,1C00,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C01,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C02,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C03,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C04,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C05,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C06,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C07,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C08,S3,LOGIC INPUTS NAMES,Logic Input 1 Name (9 words = 18 characters)
Setpoint Information,1C09,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0A,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0B,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0C,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0D,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0E,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C0F,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C10,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C11,S3,LOGIC INPUTS NAMES,Logic Input 2 Name (9 words = 18 characters)
Setpoint Information,1C12,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C13,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C14,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C15,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C16,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C17,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C18,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C19,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C1A,S3,LOGIC INPUTS NAMES,Logic Input 3 Name (9 words = 18 characters)
Setpoint Information,1C1B,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C1C,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C1D,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C1E,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C1F,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C20,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C21,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C22,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C23,S3,LOGIC INPUTS NAMES,Logic Input 4 Name (9 words = 18 characters)
Setpoint Information,1C24,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C25,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C26,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C27,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C28,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C29,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C2A,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C2B,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C2C,S3,LOGIC INPUTS NAMES,Logic Input 5 Name (9 words = 18 characters)
Setpoint Information,1C2D,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C2E,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C2F,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C30,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C31,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C32,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C33,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C34,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C35,S3,LOGIC INPUTS NAMES,Logic Input 6 Name (9 words = 18 characters)
Setpoint Information,1C36,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C37,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C38,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C39,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3A,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3B,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3C,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3D,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3E,S3,LOGIC INPUTS NAMES,Logic Input 7 Name (9 words = 18 characters)
Setpoint Information,1C3F,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C40,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C41,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C42,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C43,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C44,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C45,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C46,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C47,S3,LOGIC INPUTS NAMES,Logic Input 8 Name (9 words = 18 characters)
Setpoint Information,1C48,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C49,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4A,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4B,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4C,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4D,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4E,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C4F,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C50,S3,LOGIC INPUTS NAMES,Logic Input 9 Name (9 words = 18 characters)
Setpoint Information,1C51,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C52,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C53,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C54,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C55,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C56,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C57,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C58,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C59,S3,LOGIC INPUTS NAMES,Logic Input 10 Name (9 words = 18 characters)
Setpoint Information,1C5A,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C5B,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C5C,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C5D,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C5E,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C5F,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C60,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C61,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C62,S3,LOGIC INPUTS NAMES,Logic Input 11  Name (9 words = 18 characters)
Setpoint Information,1C63,S3,LOGIC INPUTS NAMES,Logic Input 12 Name (9 words = 18 characters)
Setpoint Information,1C64,S3,LOGIC INPUTS NAMES,Logic Input 12 Name (9 words = 18 characters)
Setpoint Information,1C65,S3,LOGIC INPUTS NAMES,Logic Input 12 Name (9 words = 18 characters)
